"Time","Env"
7.32732732732733,3697.59678895466
7.36736736736737,3688.47225718844
7.40740740740741,3679.80238006531
7.44744744744745,3671.54187873234
7.48748748748749,3663.6454743366
7.52752752752753,3656.06788802515
7.56756756756757,3648.76384094508
7.60760760760761,3641.68805424345
7.64764764764765,3634.79524906734
7.68768768768769,3628.04014656381
7.72772772772773,3621.37746787995
7.76776776776777,3614.76193416281
7.80780780780781,3608.14826655948
7.84784784784785,3601.49118621702
7.88788788788789,3594.7454142825
7.92792792792793,3587.865671903
7.96796796796797,3580.80668022559
8.00800800800801,3573.52323878587
8.04804804804805,3565.98676548732
8.08808808808809,3558.20575600707
8.12812812812813,3550.193722888
8.16816816816817,3541.96417867302
8.20820820820821,3533.53063590501
8.24824824824825,3524.90660712689
8.28828828828829,3516.10560488153
8.32832832832833,3507.14114171184
8.36836836836837,3498.02673016072
8.40840840840841,3488.77588277106
8.44844844844845,3479.40211208575
8.48848848848849,3469.91893064769
8.52852852852853,3460.33985099979
8.56856856856857,3450.67838568492
8.60860860860861,3440.94804724599
8.64864864864865,3431.1623482259
8.68868868868869,3421.33480116754
8.72872872872873,3411.47891861381
8.76876876876877,3401.60821310759
8.80880880880881,3391.7361971918
8.84884884884885,3381.87638340932
8.88888888888889,3372.04228430305
8.92892892892893,3362.24741241589
8.96896896896897,3352.50528029073
9.00900900900901,3342.82936547786
9.04904904904905,3333.22763824843
9.08908908908909,3323.69660881955
9.12912912912913,3314.23135741566
9.16916916916917,3304.82696426117
9.20920920920921,3295.47850958052
9.24924924924925,3286.18107359812
9.28928928928929,3276.92973653839
9.32932932932933,3267.71957862577
9.36936936936937,3258.54568008467
9.40940940940941,3249.40312113952
9.44944944944945,3240.28698201474
9.48948948948949,3231.19234293475
9.52952952952953,3222.11428412398
9.56956956956957,3213.04788580685
9.60960960960961,3203.98822820778
9.64964964964965,3194.9303915512
9.68968968968969,3185.86945606152
9.72972972972973,3176.80050196319
9.76976976976977,3167.7186094806
9.80980980980981,3158.6188588382
9.84984984984985,3149.4963302604
9.88988988988989,3140.34610397163
9.92992992992993,3131.16326019631
9.96996996996997,3121.94287915885
10.01001001001,3112.68009502951
10.0500500500501,3103.37656942205
10.0900900900901,3094.04664121658
10.1301301301301,3084.70610583022
10.1701701701702,3075.37075868007
10.2102102102102,3066.05639518324
10.2502502502503,3056.77881075683
10.2902902902903,3047.55380081796
10.3303303303303,3038.39716078373
10.3703703703704,3029.32468607125
10.4104104104104,3020.35217209762
10.4504504504505,3011.49541427995
10.4904904904905,3002.77020803535
10.5305305305305,2994.19234878093
10.5705705705706,2985.77763193379
10.6106106106106,2977.54185291104
10.6506506506507,2969.50080712979
10.6906906906907,2961.67029000715
10.7307307307307,2954.06609696021
10.7707707707708,2946.7040234061
10.8108108108108,2939.59986476191
10.8508508508509,2932.76941644475
10.8908908908909,2926.22847387174
10.9309309309309,2919.99283245997
10.970970970971,2914.07828762656
11.011011011011,2908.50052494528
11.0510510510511,2903.26472208517
11.0910910910911,2898.35699687621
11.1311311311311,2893.76145439942
11.1711711711712,2889.4621997358
11.2112112112112,2885.44333796638
11.2512512512513,2881.68897417215
11.2912912912913,2878.18321343412
11.3313313313313,2874.91016083332
11.3713713713714,2871.85392145076
11.4114114114114,2868.99860036743
11.4514514514515,2866.32830266436
11.4914914914915,2863.82713342256
11.5315315315315,2861.47919772303
11.5715715715716,2859.26860064679
11.6116116116116,2857.17944727485
11.6516516516517,2855.19584268822
11.6916916916917,2853.30189196791
11.7317317317317,2851.48170019493
11.7717717717718,2849.7193724503
11.8118118118118,2847.99901381502
11.8518518518519,2846.3047293701
11.8918918918919,2844.62062419657
11.9319319319319,2842.93080337542
11.971971971972,2841.21937198767
12.012012012012,2839.47048768939
12.0520520520521,2837.67237588838
12.0920920920921,2835.82015711396
12.1321321321321,2833.90961979342
12.1721721721722,2831.93655235406
12.2122122122122,2829.89674322316
12.2522522522523,2827.78598082801
12.2922922922923,2825.60005359589
12.3323323323323,2823.33474995411
12.3723723723724,2820.98585832994
12.4124124124124,2818.54916715068
12.4524524524525,2816.02046484362
12.4924924924925,2813.39553983604
12.5325325325325,2810.67018055523
12.5725725725726,2807.84017542849
12.6126126126126,2804.90131288309
12.6526526526527,2801.84938134634
12.6926926926927,2798.68016924552
12.7327327327327,2795.38946500791
12.7727727727728,2791.97305706081
12.8128128128128,2788.42673383151
12.8528528528529,2784.7462837473
12.8928928928929,2780.92749523546
12.9329329329329,2776.96615672328
12.972972972973,2772.85805663806
13.013013013013,2768.59905159276
13.0530530530531,2764.18934597649
13.0930930930931,2759.63603509115
13.1331331331331,2754.94682511656
13.1731731731732,2750.12942223254
13.2132132132132,2745.19153261892
13.2532532532533,2740.14086245551
13.2932932932933,2734.98511792214
13.3333333333333,2729.73200519864
13.3733733733734,2724.38923046483
13.4134134134134,2718.96449990052
13.4534534534535,2713.46551968554
13.4934934934935,2707.89999599972
13.5335335335335,2702.27563502288
13.5735735735736,2696.60014293484
13.6136136136136,2690.88122591541
13.6536536536537,2685.12659014444
13.6936936936937,2679.34394180173
13.7337337337337,2673.54098706711
13.7737737737738,2667.72543212041
13.8138138138138,2661.90498314144
13.8538538538539,2656.08734631004
13.8938938938939,2650.28022780601
13.9339339339339,2644.49133380919
13.973973973974,2638.72837049939
14.014014014014,2632.99897771241
14.0540540540541,2627.30725351839
14.0940940940941,2621.65204475073
14.1341341341341,2616.03177329286
14.1741741741742,2610.44486102822
14.2142142142142,2604.88972984023
14.2542542542543,2599.36480161233
14.2942942942943,2593.86849822795
14.3343343343343,2588.39924157051
14.3743743743744,2582.95545352344
14.4144144144144,2577.53555597019
14.4544544544545,2572.13797079416
14.4944944944945,2566.7611198788
14.5345345345345,2561.40342510754
14.5745745745746,2556.0633083638
14.6146146146146,2550.73919153102
14.6546546546547,2545.42949649262
14.6946946946947,2540.13264513204
14.7347347347347,2534.8470593327
14.7747747747748,2529.57116097804
14.8148148148148,2524.30337195148
14.8548548548549,2519.04211413646
14.8948948948949,2513.7858094164
14.9349349349349,2508.53287967474
14.974974974975,2503.28174679491
15.015015015015,2498.03083428106
15.0550550550551,2492.7786390504
15.0950950950951,2487.52375988603
15.1351351351351,2482.26480307439
15.1751751751752,2477.00037490194
15.2152152152152,2471.72908165515
15.2552552552553,2466.44952962046
15.2952952952953,2461.16032508433
15.3353353353353,2455.86007433322
15.3753753753754,2450.5473836536
15.4154154154154,2445.22085933191
15.4554554554555,2439.87910765461
15.4954954954955,2434.52073490816
15.5355355355355,2429.14434737902
15.5755755755756,2423.74855135365
15.6156156156156,2418.3319531185
15.6556556556557,2412.89315896002
15.6956956956957,2407.43077516469
15.7357357357357,2401.94340801895
15.7757757757758,2396.42966380926
15.8158158158158,2390.88814882207
15.8558558558559,2385.31746934386
15.8958958958959,2379.71623166107
15.9359359359359,2374.08304206015
15.975975975976,2368.41650682758
16.016016016016,2362.71532341443
16.0560560560561,2356.98173329688
16.0960960960961,2351.22258176504
16.1361361361361,2345.44502178965
16.1761761761762,2339.65620634144
16.2162162162162,2333.86328839117
16.2562562562563,2328.07342090956
16.2962962962963,2322.29375686737
16.3363363363363,2316.53144923532
16.3763763763764,2310.79365098418
16.4164164164164,2305.08751508466
16.4564564564565,2299.42019450752
16.4964964964965,2293.7988422235
16.5365365365365,2288.23061120333
16.5765765765766,2282.72265441776
16.6166166166166,2277.28212483753
16.6566566566567,2271.91617543337
16.6966966966967,2266.63195917604
16.7367367367367,2261.43662903627
16.7767767767768,2256.3373379848
16.8168168168168,2251.34123899238
16.8568568568569,2246.45548502974
16.8968968968969,2241.68722906762
16.9369369369369,2237.04362407677
16.976976976977,2232.53182302793
